        time        alpha
      -30800      -16.458
      -30750      -16.474
      -30700      -16.489
      -30650      -16.503
      -30600      -16.517
      -30550      -16.530
      -30500      -16.543
      -30450      -16.555
      -30400      -16.567
      -30350      -16.578
      -30300      -16.589
      -30250      -16.599
      -30200      -16.609
      -30150      -16.618
      -30100      -16.626
      -30050      -16.634
      -30000      -16.642
      -29950      -16.649
      -29900      -16.655
      -29850      -16.661
      -29800      -16.666
      -29750      -16.671
      -29700      -16.675
      -29650      -16.679
      -29600      -16.682
      -29550      -16.685
      -29500      -16.687
      -29450      -16.688
      -29400      -16.689
      -29350      -16.690
      -29300      -16.690
      -29250      -16.689
      -29200      -16.688
      -29150      -16.686
      -29100      -16.684
      -29050      -16.681
      -29000      -16.678
      -28950      -16.674
      -28900      -16.670
      -28850      -16.665
      -28800      -16.660
      -28750      -16.654
      -28700      -16.648
      -28650      -16.641
      -28600      -16.633
      -28550      -16.626
      -28500      -16.617
      -28450      -16.608
      -28400      -16.599
      -28350      -16.589
      -28300      -16.579
      -28250      -16.568
      -28200      -16.557
      -28150      -16.545
      -28100      -16.533
      -28050      -16.520
      -28000      -16.507
      -27950      -16.494
      -27900      -16.480
      -27850      -16.465
      -27800      -16.451
      -27750      -16.435
      -27700      -16.420
      -27650      -16.403
      -27600      -16.387
      -27550      -16.370
      -27500      -16.353
      -27450      -16.335
      -27400      -16.317
      -27350      -16.298
      -27300      -16.280
      -27250      -16.260
      -27200      -16.241
      -27150      -16.221
      -27100      -16.201
      -27050      -16.180
      -27000      -16.159
      -26950      -16.138
      -26900      -16.116
      -26850      -16.094
      -26800      -16.072
      -26750      -16.050
      -26700      -16.027
      -26650      -16.004
      -26600      -15.981
      -26550      -15.957
      -26500      -15.933
      -26450      -15.909
      -26400      -15.885
      -26350      -15.861
      -26300      -15.836
      -26250      -15.811
      -26200      -15.786
      -26150      -15.760
      -26100      -15.735
      -26050      -15.709
      -26000      -15.683
      -25950      -15.657
      -25900      -15.631
      -25850      -15.605
      -25800      -15.578
      -25750      -15.552
      -25700      -15.525
      -25650      -15.498
      -25600      -15.471
      -25550      -15.444
      -25500      -15.417
      -25450      -15.390
      -25400      -15.363
      -25350      -15.336
      -25300      -15.309
      -25250      -15.282
      -25200      -15.254
      -25150      -15.227
      -25100      -15.200
      -25050      -15.173
      -25000      -15.145
      -24950      -15.118
      -24900      -15.091
      -24850      -15.064
      -24800      -15.037
      -24750      -15.010
      -24700      -14.983
      -24650      -14.957
      -24600      -14.930
      -24550      -14.904
      -24500      -14.877
      -24450      -14.851
      -24400      -14.825
      -24350      -14.799
      -24300      -14.773
      -24250      -14.748
      -24200      -14.722
      -24150      -14.697
      -24100      -14.672
      -24050      -14.647
      -24000      -14.623
      -23950      -14.598
      -23900      -14.574
      -23850      -14.550
      -23800      -14.527
      -23750      -14.503
      -23700      -14.480
      -23650      -14.457
      -23600      -14.435
      -23550      -14.413
      -23500      -14.391
      -23450      -14.369
      -23400      -14.348
      -23350      -14.327
      -23300      -14.307
      -23250      -14.286
      -23200      -14.267
      -23150      -14.247
      -23100      -14.228
      -23050      -14.209
      -23000      -14.191
      -22950      -14.173
      -22900      -14.155
      -22850      -14.138
      -22800      -14.121
      -22750      -14.105
      -22700      -14.089
      -22650      -14.073
      -22600      -14.058
      -22550      -14.043
      -22500      -14.029
      -22450      -14.015
      -22400      -14.002
      -22350      -13.989
      -22300      -13.976
      -22250      -13.964
      -22200      -13.952
      -22150      -13.941
      -22100      -13.930
      -22050      -13.920
      -22000      -13.910
      -21950      -13.901
      -21900      -13.892
      -21850      -13.883
      -21800      -13.875
      -21750      -13.867
      -21700      -13.860
      -21650      -13.853
      -21600      -13.847
      -21550      -13.841
      -21500      -13.835
      -21450      -13.830
      -21400      -13.825
      -21350      -13.821
      -21300      -13.817
      -21250      -13.814
      -21200      -13.811
      -21150      -13.808
      -21100      -13.806
      -21050      -13.804
      -21000      -13.802
      -20950      -13.801
      -20900      -13.801
      -20850      -13.800
      -20800      -13.800
      -20750      -13.800
      -20700      -13.801
      -20650      -13.802
      -20600      -13.803
      -20550      -13.804
      -20500      -13.806
      -20450      -13.808
      -20400      -13.810
      -20350      -13.813
      -20300      -13.815
      -20250      -13.818
      -20200      -13.821
      -20150      -13.825
      -20100      -13.828
      -20050      -13.832
      -20000      -13.835
      -19950      -13.839
      -19900      -13.843
      -19850      -13.847
      -19800      -13.851
      -19750      -13.856
      -19700      -13.860
      -19650      -13.864
      -19600      -13.868
      -19550      -13.873
      -19500      -13.877
      -19450      -13.881
      -19400      -13.885
      -19350      -13.889
      -19300      -13.893
      -19250      -13.896
      -19200      -13.900
      -19150      -13.903
      -19100      -13.907
      -19050      -13.910
      -19000      -13.912
      -18950      -13.915
      -18900      -13.917
      -18850      -13.919
      -18800      -13.921
      -18750      -13.922
      -18700      -13.923
      -18650      -13.923
      -18600      -13.923
      -18550      -13.923
      -18500      -13.922
      -18450      -13.920
      -18400      -13.919
      -18350      -13.916
      -18300      -13.913
      -18250      -13.910
      -18200      -13.905
      -18150      -13.901
      -18100      -13.895
      -18050      -13.889
      -18000      -13.882
      -17950      -13.875
      -17900      -13.867
      -17850      -13.858
      -17800      -13.848
      -17750      -13.837
      -17700      -13.826
      -17650      -13.813
      -17600      -13.800
      -17550      -13.786
      -17500      -13.771
      -17450      -13.755
      -17400      -13.738
      -17350      -13.720
      -17300      -13.701
      -17250      -13.681
      -17200      -13.660
      -17150      -13.638
      -17100      -13.615
      -17050      -13.591
      -17000      -13.565
      -16950      -13.539
      -16900      -13.511
      -16850      -13.482
      -16800      -13.452
      -16750      -13.421
      -16700      -13.388
      -16650      -13.354
      -16600      -13.319
      -16550      -13.283
      -16500      -13.245
      -16450      -13.206
      -16400      -13.166
      -16350      -13.124
      -16300      -13.081
      -16250      -13.036
      -16200      -12.990
      -16150      -12.943
      -16100      -12.895
      -16050      -12.845
      -16000      -12.793
      -15950      -12.740
      -15900      -12.686
      -15850      -12.630
      -15800      -12.573
      -15750      -12.514
      -15700      -12.454
      -15650      -12.392
      -15600      -12.329
      -15550      -12.264
      -15500      -12.198
      -15450      -12.130
      -15400      -12.061
      -15350      -11.991
      -15300      -11.918
      -15250      -11.845
      -15200      -11.770
      -15150      -11.693
      -15100      -11.615
      -15050      -11.535
      -15000      -11.454
      -14950      -11.372
      -14900      -11.288
      -14850      -11.202
      -14800      -11.115
      -14750      -11.027
      -14700      -10.937
      -14650      -10.845
      -14600      -10.752
      -14550      -10.658
      -14500      -10.563
      -14450      -10.466
      -14400      -10.367
      -14350      -10.267
      -14300      -10.166
      -14250      -10.064
      -14200       -9.960
      -14150       -9.855
      -14100       -9.748
      -14050       -9.641
      -14000       -9.532
      -13950       -9.421
      -13900       -9.310
      -13850       -9.197
      -13800       -9.083
      -13750       -8.968
      -13700       -8.852
      -13650       -8.735
      -13600       -8.617
      -13550       -8.497
      -13500       -8.377
      -13450       -8.255
      -13400       -8.133
      -13350       -8.009
      -13300       -7.885
      -13250       -7.760
      -13200       -7.633
      -13150       -7.506
      -13100       -7.378
      -13050       -7.250
      -13000       -7.120
      -12950       -6.990
      -12900       -6.859
      -12850       -6.727
      -12800       -6.595
      -12750       -6.462
      -12700       -6.329
      -12650       -6.195
      -12600       -6.060
      -12550       -5.925
      -12500       -5.789
      -12450       -5.654
      -12400       -5.517
      -12350       -5.381
      -12300       -5.244
      -12250       -5.106
      -12200       -4.969
      -12150       -4.831
      -12100       -4.693
      -12050       -4.555
      -12000       -4.417
      -11950       -4.279
      -11900       -4.140
      -11850       -4.002
      -11800       -3.864
      -11750       -3.726
      -11700       -3.588
      -11650       -3.450
      -11600       -3.312
      -11550       -3.175
      -11500       -3.038
      -11450       -2.901
      -11400       -2.764
      -11350       -2.628
      -11300       -2.492
      -11250       -2.357
      -11200       -2.222
      -11150       -2.087
      -11100       -1.953
      -11050       -1.820
      -11000       -1.688
      -10950       -1.556
      -10900       -1.424
      -10850       -1.294
      -10800       -1.164
      -10750       -1.035
      -10700       -0.906
      -10650       -0.779
      -10600       -0.652
      -10550       -0.527
      -10500       -0.402
      -10450       -0.278
      -10400       -0.155
      -10350       -0.034
      -10300        0.087
      -10250        0.206
      -10200        0.325
      -10150        0.442
      -10100        0.558
      -10050        0.673
      -10000        0.787
       -9950        0.899
       -9900        1.010
       -9850        1.120
       -9800        1.228
       -9750        1.335
       -9700        1.441
       -9650        1.545
       -9600        1.648
       -9550        1.750
       -9500        1.850
       -9450        1.948
       -9400        2.045
       -9350        2.140
       -9300        2.234
       -9250        2.326
       -9200        2.417
       -9150        2.506
       -9100        2.594
       -9050        2.680
       -9000        2.764
       -8950        2.846
       -8900        2.927
       -8850        3.007
       -8800        3.084
       -8750        3.160
       -8700        3.234
       -8650        3.306
       -8600        3.377
       -8550        3.446
       -8500        3.513
       -8450        3.578
       -8400        3.642
       -8350        3.704
       -8300        3.764
       -8250        3.822
       -8200        3.879
       -8150        3.934
       -8100        3.987
       -8050        4.038
       -8000        4.088
       -7950        4.135
       -7900        4.181
       -7850        4.225
       -7800        4.268
       -7750        4.308
       -7700        4.347
       -7650        4.384
       -7600        4.420
       -7550        4.453
       -7500        4.485
       -7450        4.515
       -7400        4.544
       -7350        4.571
       -7300        4.596
       -7250        4.619
       -7200        4.641
       -7150        4.661
       -7100        4.679
       -7050        4.696
       -7000        4.711
       -6950        4.724
       -6900        4.736
       -6850        4.746
       -6800        4.755
       -6750        4.762
       -6700        4.768
       -6650        4.772
       -6600        4.774
       -6550        4.776
       -6500        4.775
       -6450        4.773
       -6400        4.770
       -6350        4.765
       -6300        4.759
       -6250        4.752
       -6200        4.743
       -6150        4.733
       -6100        4.722
       -6050        4.709
       -6000        4.695
       -5950        4.680
       -5900        4.664
       -5850        4.646
       -5800        4.627
       -5750        4.607
       -5700        4.586
       -5650        4.564
       -5600        4.541
       -5550        4.517
       -5500        4.492
       -5450        4.466
       -5400        4.438
       -5350        4.410
       -5300        4.381
       -5250        4.351
       -5200        4.320
       -5150        4.289
       -5100        4.256
       -5050        4.223
       -5000        4.189
       -4950        4.154
       -4900        4.119
       -4850        4.083
       -4800        4.046
       -4750        4.009
       -4700        3.971
       -4650        3.932
       -4600        3.893
       -4550        3.853
       -4500        3.813
       -4450        3.773
       -4400        3.732
       -4350        3.690
       -4300        3.648
       -4250        3.606
       -4200        3.564
       -4150        3.521
       -4100        3.478
       -4050        3.434
       -4000        3.391
       -3950        3.347
       -3900        3.303
       -3850        3.259
       -3800        3.215
       -3750        3.170
       -3700        3.126
       -3650        3.082
       -3600        3.037
       -3550        2.993
       -3500        2.948
       -3450        2.904
       -3400        2.860
       -3350        2.815
       -3300        2.771
       -3250        2.727
       -3200        2.684
       -3150        2.640
       -3100        2.597
       -3050        2.553
       -3000        2.511
       -2950        2.468
       -2900        2.426
       -2850        2.384
       -2800        2.342
       -2750        2.301
       -2700        2.260
       -2650        2.219
       -2600        2.179
       -2550        2.139
       -2500        2.100
       -2450        2.062
       -2400        2.023
       -2350        1.986
       -2300        1.948
       -2250        1.912
       -2200        1.876
       -2150        1.840
       -2100        1.805
       -2050        1.771
       -2000        1.737
       -1950        1.704
       -1900        1.672
       -1850        1.640
       -1800        1.609
       -1750        1.579
       -1700        1.550
       -1650        1.521
       -1600        1.493
       -1550        1.465
       -1500        1.439
       -1450        1.413
       -1400        1.388
       -1350        1.364
       -1300        1.340
       -1250        1.318
       -1200        1.296
       -1150        1.275
       -1100        1.255
       -1050        1.236
       -1000        1.217
        -950        1.200
        -900        1.183
        -850        1.168
        -800        1.153
        -750        1.139
        -700        1.126
        -650        1.114
        -600        1.102
        -550        1.092
        -500        1.083
        -450        1.074
        -400        1.067
        -350        1.060
        -300        1.055
        -250        1.050
        -200        1.046
        -150        1.043
        -100        1.041
         -50        1.040
           0        1.040
