time	alpha
  -25950	 1.0286576
  -25900	 1.0286961
  -25850	 1.0287378
  -25800	 1.0287827
  -25750	 1.0288307
  -25700	 1.0288817
  -25650	 1.0289356
  -25600	 1.0289924
  -25550	 1.0290518
  -25500	 1.0291140
  -25450	 1.0291786
  -25400	 1.0292456
  -25350	 1.0293149
  -25300	 1.0293863
  -25250	 1.0294598
  -25200	 1.0295352
  -25150	 1.0296123
  -25100	 1.0296910
  -25050	 1.0297711
  -25000	 1.0298526
  -24950	 1.0299352
  -24900	 1.0300188
  -24850	 1.0301031
  -24800	 1.0301882
  -24750	 1.0302736
  -24700	 1.0303594
  -24650	 1.0304452
  -24600	 1.0305309
  -24550	 1.0306163
  -24500	 1.0307012
  -24450	 1.0307853
  -24400	 1.0308686
  -24350	 1.0309507
  -24300	 1.0310314
  -24250	 1.0311105
  -24200	 1.0311878
  -24150	 1.0312631
  -24100	 1.0313361
  -24050	 1.0314065
  -24000	 1.0314741
  -23950	 1.0315387
  -23900	 1.0316000
  -23850	 1.0316578
  -23800	 1.0317117
  -23750	 1.0317615
  -23700	 1.0318070
  -23650	 1.0318479
  -23600	 1.0318838
  -23550	 1.0319145
  -23500	 1.0319397
  -23450	 1.0319592
  -23400	 1.0319726
  -23350	 1.0319796
  -23300	 1.0319799
  -23250	 1.0319732
  -23200	 1.0319593
  -23150	 1.0319377
  -23100	 1.0319082
  -23050	 1.0318704
  -23000	 1.0318241
  -22950	 1.0317689
  -22900	 1.0317045
  -22850	 1.0316305
  -22800	 1.0315466
  -22750	 1.0314525
  -22700	 1.0313479
  -22650	 1.0312323
  -22600	 1.0311055
  -22550	 1.0309670
  -22500	 1.0308167
  -22450	 1.0306540
  -22400	 1.0304787
  -22350	 1.0302903
  -22300	 1.0300886
  -22250	 1.0298732
  -22200	 1.0296437
  -22150	 1.0293997
  -22100	 1.0291410
  -22050	 1.0288670
  -22000	 1.0285775
  -21950	 1.0282721
  -21900	 1.0279504
  -21850	 1.0276120
  -21800	 1.0272567
  -21750	 1.0268839
  -21700	 1.0264934
  -21650	 1.0260847
  -21600	 1.0256575
  -21550	 1.0252114
  -21500	 1.0247461
  -21450	 1.0242611
  -21400	 1.0237561
  -21350	 1.0232308
  -21300	 1.0226847
  -21250	 1.0221174
  -21200	 1.0215287
  -21150	 1.0209181
  -21100	 1.0202852
  -21050	 1.0196297
  -21000	 1.0189513
  -20950	 1.0182494
  -20900	 1.0175239
  -20850	 1.0167743
  -20800	 1.0160002
  -20750	 1.0152013
  -20700	 1.0143773
  -20650	 1.0135277
  -20600	 1.0126522
  -20550	 1.0117505
  -20500	 1.0108222
  -20450	 1.0098669
  -20400	 1.0088843
  -20350	 1.0078741
  -20300	 1.0068359
  -20250	 1.0057694
  -20200	 1.0046742
  -20150	 1.0035499
  -20100	 1.0023964
  -20050	 1.0012132
  -20000	 1.0000000
  -19950	 0.9987565
  -19900	 0.9974824
  -19850	 0.9961773
  -19800	 0.9948409
  -19750	 0.9934731
  -19700	 0.9920733
  -19650	 0.9906414
  -19600	 0.9891770
  -19550	 0.9876799
  -19500	 0.9861497
  -19450	 0.9845863
  -19400	 0.9829892
  -19350	 0.9813583
  -19300	 0.9796933
  -19250	 0.9779939
  -19200	 0.9762598
  -19150	 0.9744908
  -19100	 0.9726867
  -19050	 0.9708473
  -19000	 0.9689722
  -18950	 0.9670613
  -18900	 0.9651143
  -18850	 0.9631310
  -18800	 0.9611113
  -18750	 0.9590548
  -18700	 0.9569614
  -18650	 0.9548310
  -18600	 0.9526633
  -18550	 0.9504582
  -18500	 0.9482154
  -18450	 0.9459348
  -18400	 0.9436163
  -18350	 0.9412597
  -18300	 0.9388648
  -18250	 0.9364315
  -18200	 0.9339598
  -18150	 0.9314493
  -18100	 0.9289002
  -18050	 0.9263121
  -18000	 0.9821284
  -17950	 0.9615165
  -17900	 0.9390051
  -17850	 0.9157548
  -17800	 0.8928647
  -17750	 0.8712910
  -17700	 0.8517826
  -17650	 0.8348378
  -17600	 0.8206882
  -17550	 0.8093071
  -17500	 0.8004434
  -17450	 0.7936753
  -17400	 0.7884795
  -17350	 0.7843072
  -17300	 0.7806595
  -17250	 0.7771553
  -17200	 0.7735833
  -17150	 0.7699342
  -17100	 0.7664079
  -17050	 0.7633969
  -17000	 0.7614447
  -16950	 0.7611862
  -16900	 0.7632725
  -16850	 0.7682909
  -16800	 0.7766852
  -16750	 0.7886877
  -16700	 0.8042669
  -16650	 0.8231002
  -16600	 0.8445734
  -16550	 0.8678085
  -16500	 0.8917204
  -16450	 0.9150951
  -16400	 0.9366863
  -16350	 0.9553201
  -16300	 0.9699990
  -16250	 0.9799960
  -16200	 0.9849286
  -16150	 0.9848064
  -16100	 0.9800452
  -16050	 0.9714467
  -16000	 0.9601423
  -15950	 0.9475054
  -15900	 0.9350391
  -15850	 0.9242462
  -15800	 0.9164943
  -15750	 0.9128857
  -15700	 0.9141448
  -15650	 0.9205313
  -15600	 0.9317898
  -15550	 0.9471402
  -15500	 0.9653099
  -15450	 0.9846092
  -15400	 1.0030432
  -15350	 1.0184520
  -15300	 1.0286709
  -15250	 1.0316956
  -15200	 1.0258412
  -15150	 1.0098825
  -15100	 0.9831620
  -15050	 0.9456604
  -15000	 0.8980195
  -14950	 0.8415183
  -14900	 0.7780022
  -14850	 0.7097699
  -14800	 0.6394279
  -14750	 0.5697225
  -14700	 0.5033613
  -14650	 0.4428398
  -14600	 0.3902831
  -14550	 0.3473174
  -14500	 0.3149780
  -14450	 0.2936617
  -14400	 0.2831254
  -14350	 0.2825307
  -14300	 0.2905287
  -14250	 0.3053797
  -14200	 0.3250953
  -14150	 0.3475926
  -14100	 0.3708486
  -14050	 0.3930419
  -14000	 0.4126723
  -13950	 0.4286490
  -13900	 0.4403434
  -13850	 0.4476023
  -13800	 0.4507237
  -13750	 0.4503985
  -13700	 0.4476252
  -13650	 0.4436054
  -13600	 0.4396295
  -13550	 0.4369641
  -13500	 0.4367482
  -13450	 0.4399084
  -13400	 0.4470973
  -13350	 0.4586598
  -13300	 0.4746277
  -13250	 0.4947414
  -13200	 0.5184938
  -13150	 0.5451920
  -13100	 0.5740281
  -13050	 0.6041525
  -13000	 0.6347427
  -12950	 0.6650596
  -12900	 0.6944880
  -12850	 0.7225577
  -12800	 0.7489439
  -12750	 0.7734493
  -12700	 0.7959699
  -12650	 0.8164508
  -12600	 0.8348368
  -12550	 0.8510249
  -12500	 0.8648244
  -12450	 0.8759304
  -12400	 0.8839137
  -12350	 0.8882305
  -12300	 0.8882505
  -12250	 0.8833023
  -12200	 0.8727318
  -12150	 0.8559693
  -12100	 0.8325968
  -12050	 0.8024110
  -12000	 0.7654740
  -11950	 0.7221472
  -11900	 0.6731028
  -11850	 0.6193124
  -11800	 0.5620101
  -11750	 0.5026349
  -11700	 0.4427533
  -11650	 0.3839700
  -11600	 0.3278324
  -11550	 0.2757365
  -11500	 0.2288423
  -11450	 0.1880042
  -11400	 0.1537231
  -11350	 0.1261238
  -11300	 0.1049588
  -11250	 0.0896391
  -11200	 0.0792876
  -11150	 0.0728136
  -11100	 0.0689991
  -11050	 0.0665920
  -11000	 0.0643981
  -10950	 0.0613649
  -10900	 0.0566501
  -10850	 0.0496716
  -10800	 0.0401337
  -10750	 0.0280295
  -10700	 0.0136202
  -10650	-0.0026065
  -10600	-0.0199940
  -10550	-0.0377856
  -10500	-0.0551972
  -10450	-0.0714883
  -10400	-0.0860255
  -10350	-0.0983326
  -10300	-0.1081240
  -10250	-0.1153200
  -10200	-0.1200423
  -10150	-0.1225918
  -10100	-0.1234123
  -10050	-0.1230418
  -10000	-0.1220595
   -9950	-0.1210302
   -9900	-0.1204548
   -9850	-0.1207274
   -9800	-0.1221066
   -9750	-0.1246990
   -9700	-0.1284595
   -9650	-0.1332046
   -9600	-0.1386393
   -9550	-0.1443921
   -9500	-0.1500568
   -9450	-0.1552348
   -9400	-0.1595751
   -9350	-0.1628076
   -9300	-0.1647673
   -9250	-0.1654072
   -9200	-0.1647986
   -9150	-0.1631207
   -9100	-0.1606394
   -9050	-0.1576784
   -9000	-0.1545865
   -8950	-0.1517027
   -8900	-0.1493248
   -8850	-0.1476822
   -8800	-0.1469172
   -8750	-0.1470757
   -8700	-0.1481072
   -8650	-0.1498750
   -8600	-0.1521740
   -8550	-0.1547555
   -8500	-0.1573542
   -8450	-0.1597166
   -8400	-0.1616271
   -8350	-0.1629280
   -8300	-0.1635343
   -8250	-0.1634392
   -8200	-0.1627116
   -8150	-0.1614855
   -8100	-0.1599431
   -8050	-0.1582927
   -8000	-0.1567450
   -7950	-0.1554894
   -7900	-0.1546729
   -7850	-0.1543849
   -7800	-0.1546474
   -7750	-0.1554134
   -7700	-0.1565731
   -7650	-0.1579662
   -7600	-0.1594003
   -7550	-0.1606725
   -7500	-0.1615924
   -7450	-0.1620032
   -7400	-0.1618002
   -7350	-0.1609427
   -7300	-0.1594602
   -7250	-0.1574499
   -7200	-0.1550680
   -7150	-0.1525138
   -7100	-0.1500092
   -7050	-0.1477752
   -7000	-0.1460086
   -6950	-0.1448596
   -6900	-0.1444151
   -6850	-0.1446868
   -6800	-0.1456079
   -6750	-0.1470371
   -6700	-0.1487703
   -6650	-0.1505592
   -6600	-0.1521350
   -6550	-0.1532344
   -6500	-0.1536262
   -6450	-0.1531357
   -6400	-0.1516637
   -6350	-0.1491999
   -6300	-0.1458274
   -6250	-0.1417186
   -6200	-0.1371233
   -6150	-0.1323489
   -6100	-0.1277345
   -6050	-0.1236224
   -6000	-0.1203281
   -5950	-0.1181122
   -5900	-0.1171564
   -5850	-0.1175471
   -5800	-0.1192655
   -5750	-0.1221880
   -5700	-0.1260950
   -5650	-0.1306880
   -5600	-0.1356130
   -5550	-0.1404900
   -5500	-0.1449424
   -5450	-0.1486278
   -5400	-0.1512646
   -5350	-0.1526534
   -5300	-0.1526910
   -5250	-0.1513763
   -5200	-0.1488076
   -5150	-0.1451707
   -5100	-0.1407213
   -5050	-0.1357605
   -5000	-0.1306086
   -4950	-0.1255772
   -4900	-0.1209432
   -4850	-0.1169277
   -4800	-0.1136793
   -4750	-0.1112658
   -4700	-0.1096727
   -4650	-0.1088097
   -4600	-0.1085235
   -4550	-0.1086162
   -4500	-0.1088667
   -4450	-0.1090537
   -4400	-0.1089774
   -4350	-0.1084787
   -4300	-0.1074535
   -4250	-0.1058607
   -4200	-0.1037243
   -4150	-0.1011290
   -4100	-0.0982096
   -4050	-0.0951360
   -4000	-0.0920946
   -3950	-0.0892697
   -3900	-0.0868240
   -3850	-0.0848825
   -3800	-0.0835208
   -3750	-0.0827572
   -3700	-0.0825518
   -3650	-0.0828105
   -3600	-0.0833944
   -3550	-0.0841337
   -3500	-0.0848439
   -3450	-0.0853430
   -3400	-0.0854690
   -3350	-0.0850942
   -3300	-0.0841367
   -3250	-0.0825666
   -3200	-0.0804082
   -3150	-0.0777358
   -3100	-0.0746662
   -3050	-0.0713462
   -3000	-0.0679389
   -2950	-0.0646074
   -2900	-0.0615007
   -2850	-0.0587401
   -2800	-0.0564098
   -2750	-0.0545506
   -2700	-0.0531586
   -2650	-0.0521885
   -2600	-0.0515602
   -2550	-0.0511697
   -2500	-0.0509012
   -2450	-0.0506403
   -2400	-0.0502864
   -2350	-0.0497640
   -2300	-0.0490297
   -2250	-0.0480768
   -2200	-0.0469352
   -2150	-0.0456671
   -2100	-0.0443597
   -2050	-0.0431146
   -2000	-0.0420356
   -1950	-0.0412166
   -1900	-0.0407290
   -1850	-0.0406129
   -1800	-0.0408695
   -1750	-0.0414586
   -1700	-0.0422996
   -1650	-0.0432759
   -1600	-0.0442441
   -1550	-0.0450450
   -1500	-0.0455165
   -1450	-0.0455077
   -1400	-0.0448911
   -1350	-0.0435744
   -1300	-0.0415085
   -1250	-0.0386921
   -1200	-0.0351730
   -1150	-0.0310448
   -1100	-0.0264400
   -1050	-0.0215210
   -1000	-0.0164681
    -950	-0.0114665
    -900	-0.0066944
    -850	-0.0023109
    -800	 0.0015532
    -750	 0.0048021
    -700	 0.0073790
    -650	 0.0092659
    -600	 0.0104813
    -550	 0.0110750
    -500	 0.0111210
    -450	 0.0107089
    -400	 0.0099359
    -350	 0.0088986
    -300	 0.0076861
    -250	 0.0063756
    -200	 0.0050291
    -150	 0.0036927
    -100	 0.0023976
     -50	 0.0011631
       0	 0.0000000
