time	alpha
 -192500	 0.2831714800
 -192450	 0.2810393188
 -192400	 0.2789006263
 -192350	 0.2767555629
 -192300	 0.2746042912
 -192250	 0.2724469757
 -192200	 0.2702837827
 -192150	 0.2681148803
 -192100	 0.2659404386
 -192050	 0.2637606293
 -192000	 0.2615756258
 -191950	 0.2593856032
 -191900	 0.2571907385
 -191850	 0.2549912100
 -191800	 0.2527871976
 -191750	 0.2505788830
 -191700	 0.2483664490
 -191650	 0.2461500802
 -191600	 0.2439299624
 -191550	 0.2417062828
 -191500	 0.2394792300
 -191450	 0.2372489939
 -191400	 0.2350157656
 -191350	 0.2327797373
 -191300	 0.2305411026
 -191250	 0.2283000559
 -191200	 0.2260567930
 -191150	 0.2238115105
 -191100	 0.2215644062
 -191050	 0.2193156785
 -191000	 0.2170655271
 -190950	 0.2148141524
 -190900	 0.2125617554
 -190850	 0.2103085383
 -190800	 0.2080547035
 -190750	 0.2058004545
 -190700	 0.2035459952
 -190650	 0.2012915302
 -190600	 0.1990372646
 -190550	 0.1967834040
 -190500	 0.1945301544
 -190450	 0.1922777223
 -190400	 0.1900263145
 -190350	 0.1877761381
 -190300	 0.1855274005
 -190250	 0.1832803094
 -190200	 0.1810350725
 -190150	 0.1787918980
 -190100	 0.1765509937
 -190050	 0.1743125679
 -190000	 0.1720768287
 -189950	 0.1698439841
 -189900	 0.1676142422
 -189850	 0.1653878109
 -189800	 0.1631648978
 -189750	 0.1609457104
 -189700	 0.1587304560
 -189650	 0.1565193414
 -189600	 0.1543125733
 -189550	 0.1521103578
 -189500	 0.1499129006
 -189450	 0.1477204069
 -189400	 0.1455330815
 -189350	 0.1433511285
 -189300	 0.1411747513
 -189250	 0.1390041529
 -189200	 0.1368395355
 -189150	 0.1346811004
 -189100	 0.1325290482
 -189050	 0.1303835789
 -189000	 0.1282448913
 -188950	 0.1261131835
 -188900	 0.1239886527
 -188850	 0.1218714948
 -188800	 0.1197619051
 -188750	 0.1176600774
 -188700	 0.1155662047
 -188650	 0.1134804788
 -188600	 0.1114030901
 -188550	 0.1093342280
 -188500	 0.1072740804
 -188450	 0.1052228341
 -188400	 0.1031806744
 -188350	 0.1011477853
 -188300	 0.0991243493
 -188250	 0.0971105474
 -188200	 0.0951065592
 -188150	 0.0931125627
 -188100	 0.0911287344
 -188050	 0.0891552490
 -188000	 0.0871922799
 -187950	 0.0852399985
 -187900	 0.0832985746
 -187850	 0.0813681763
 -187800	 0.0794489701
 -187750	 0.0775411202
 -187700	 0.0756447896
 -187650	 0.0737601390
 -187600	 0.0718873273
 -187550	 0.0700265116
 -187500	 0.0681778470
 -187450	 0.0663414867
 -187400	 0.0645175816
 -187350	 0.0627062809
 -187300	 0.0609077316
 -187250	 0.0591220786
 -187200	 0.0573494646
 -187150	 0.0555900303
 -187100	 0.0538439141
 -187050	 0.0521112522
 -187000	 0.0503921786
 -186950	 0.0486868252
 -186900	 0.0469953213
 -186850	 0.0453177943
 -186800	 0.0436543688
 -186750	 0.0420051676
 -186700	 0.0403703108
 -186650	 0.0387499161
 -186600	 0.0371440989
 -186550	 0.0355529724
 -186500	 0.0339766469
 -186450	 0.0324152308
 -186400	 0.0308688295
 -186350	 0.0293375463
 -186300	 0.0278214819
 -186250	 0.0263207344
 -186200	 0.0248353996
 -186150	 0.0233655704
 -186100	 0.0219113375
 -186050	 0.0204727888
 -186000	 0.0190500098
 -185950	 0.0176430833
 -185900	 0.0162520896
 -185850	 0.0148771062
 -185800	 0.0135182081
 -185750	 0.0121754677
 -185700	 0.0108489547
 -185650	 0.0095387362
 -185600	 0.0082448766
 -185550	 0.0069674375
 -185500	 0.0057064782
 -185450	 0.0044620550
 -185400	 0.0032342216
 -185350	 0.0020230291
 -185300	 0.0008285258
 -185250	-0.0003492426
 -185200	-0.0015102330
 -185150	-0.0026544053
 -185100	-0.0037817217
 -185050	-0.0048921474
 -185000	-0.0059856501
 -184950	-0.0070622004
 -184900	-0.0081217712
 -184850	-0.0091643384
 -184800	-0.0101898805
 -184750	-0.0111983787
 -184700	-0.0121898168
 -184650	-0.0131641812
 -184600	-0.0141214611
 -184550	-0.0150616483
 -184500	-0.0159847371
 -184450	-0.0168907247
 -184400	-0.0177796108
 -184350	-0.0186513976
 -184300	-0.0195060901
 -184250	-0.0203436957
 -184200	-0.0211642246
 -184150	-0.0219676893
 -184100	-0.0227541052
 -184050	-0.0235234901
 -184000	-0.0242758641
 -183950	-0.0250112503
 -183900	-0.0257296740
 -183850	-0.0264311630
 -183800	-0.0271157477
 -183750	-0.0277834610
 -183700	-0.0284343382
 -183650	-0.0290684169
 -183600	-0.0296857373
 -183550	-0.0302863420
 -183500	-0.0308702759
 -183450	-0.0314375864
 -183400	-0.0319883232
 -183350	-0.0325225381
 -183300	-0.0330402857
 -183250	-0.0335416225
 -183200	-0.0340266074
 -183150	-0.0344953016
 -183100	-0.0349477683
 -183050	-0.0353840733
 -183000	-0.0358042842
 -182950	-0.0362084711
 -182900	-0.0365967058
 -182850	-0.0369690628
 -182800	-0.0373256183
 -182750	-0.0376664507
 -182700	-0.0379916404
 -182650	-0.0383012699
 -182600	-0.0385954236
 -182550	-0.0388741880
 -182500	-0.0391376514
 -182450	-0.0393859041
 -182400	-0.0396190383
 -182350	-0.0398371480
 -182300	-0.0400403289
 -182250	-0.0402286788
 -182200	-0.0404022971
 -182150	-0.0405612849
 -182100	-0.0407057452
 -182050	-0.0408357825
 -182000	-0.0409515032
 -181950	-0.0410530150
 -181900	-0.0411404275
 -181850	-0.0412138519
 -181800	-0.0412734008
 -181750	-0.0413191883
 -181700	-0.0413513302
 -181650	-0.0413699436
 -181600	-0.0413751470
 -181550	-0.0413670605
 -181500	-0.0413458053
 -181450	-0.0413115042
 -181400	-0.0412642813
 -181350	-0.0412042619
 -181300	-0.0411315724
 -181250	-0.0410463407
 -181200	-0.0409486957
 -181150	-0.0408387676
 -181100	-0.0407166876
 -181050	-0.0405825880
 -181000	-0.0404366022
 -180950	-0.0402788647
 -180900	-0.0401095109
 -180850	-0.0399286772
 -180800	-0.0397365009
 -180750	-0.0395331201
 -180700	-0.0393186740
 -180650	-0.0390933025
 -180600	-0.0388571461
 -180550	-0.0386103466
 -180500	-0.0383530461
 -180450	-0.0380853877
 -180400	-0.0378075151
 -180350	-0.0375195725
 -180300	-0.0372217052
 -180250	-0.0369140585
 -180200	-0.0365967788
 -180150	-0.0362700127
 -180100	-0.0359339075
 -180050	-0.0355886109
 -180000	-0.0352342709
 -179950	-0.0348710363
 -179900	-0.0344990558
 -179850	-0.0341184789
 -179800	-0.0337294550
 -179750	-0.0333321342
 -179700	-0.0329266665
 -179650	-0.0325132024
 -179600	-0.0320918924
 -179550	-0.0316628873
 -179500	-0.0312263381
 -179450	-0.0307823957
 -179400	-0.0303312114
 -179350	-0.0298729362
 -179300	-0.0294077213
 -179250	-0.0289357180
 -179200	-0.0284570773
 -179150	-0.0279719504
 -179100	-0.0274804883
 -179050	-0.0269828420
 -179000	-0.0264791622
 -178950	-0.0259695996
 -178900	-0.0254543047
 -178850	-0.0249334278
 -178800	-0.0244071188
 -178750	-0.0238755275
 -178700	-0.0233388034
 -178650	-0.0227970956
 -178600	-0.0222505530
 -178550	-0.0216993240
 -178500	-0.0211435565
 -178450	-0.0205833984
 -178400	-0.0200189969
 -178350	-0.0194504986
 -178300	-0.0188780498
 -178250	-0.0183017964
 -178200	-0.0177218836
 -178150	-0.0171384560
 -178100	-0.0165516579
 -178050	-0.0159616328
 -178000	-0.0153685236
 -177950	-0.0147724726
 -177900	-0.0141736214
 -177850	-0.0135721111
 -177800	-0.0129680818
 -177750	-0.0123616731
 -177700	-0.0117530239
 -177650	-0.0111422721
 -177600	-0.0105295552
 -177550	-0.0099150096
 -177500	-0.0092987711
 -177450	-0.0086809745
 -177400	-0.0080617540
 -177350	-0.0074412426
 -177300	-0.0068195728
 -177250	-0.0061968760
 -177200	-0.0055732827
 -177150	-0.0049489227
 -177100	-0.0043239246
 -177050	-0.0036984163
 -177000	-0.0030725245
 -176950	-0.0024463752
 -176900	-0.0018200933
 -176850	-0.0011938026
 -176800	-0.0005676260
 -176750	 0.0000583146
 -176700	 0.0006838983
 -176650	 0.0013090054
 -176600	 0.0019335170
 -176550	 0.0025573155
 -176500	 0.0031802842
 -176450	 0.0038023076
 -176400	 0.0044232712
 -176350	 0.0050430617
 -176300	 0.0056615668
 -176250	 0.0062786754
 -176200	 0.0068942775
 -176150	 0.0075082642
 -176100	 0.0081205278
 -176050	 0.0087309616
 -176000	 0.0093394603
 -175950	 0.0099459194
 -175900	 0.0105502360
 -175850	 0.0111523079
 -175800	 0.0117520345
 -175750	 0.0123493160
 -175700	 0.0129440541
 -175650	 0.0135361515
 -175600	 0.0141255122
 -175550	 0.0147120412
 -175500	 0.0152956448
 -175450	 0.0158762307
 -175400	 0.0164537074
 -175350	 0.0170279850
 -175300	 0.0175989744
 -175250	 0.0181665881
 -175200	 0.0187307395
 -175150	 0.0192913433
 -175100	 0.0198483155
 -175050	 0.0204015731
 -175000	 0.0209510346
 -174950	 0.0214966194
 -174900	 0.0220382482
 -174850	 0.0225758430
 -174800	 0.0231093268
 -174750	 0.0236386240
 -174700	 0.0241636600
 -174650	 0.0246843616
 -174600	 0.0252006566
 -174550	 0.0257124741
 -174500	 0.0262197443
 -174450	 0.0267223986
 -174400	 0.0272203696
 -174350	 0.0277135910
 -174300	 0.0282019979
 -174250	 0.0286855262
 -174200	 0.0291641131
 -174150	 0.0296376972
 -174100	 0.0301062178
 -174050	 0.0305696157
 -174000	 0.0310278327
 -173950	 0.0314808116
 -173900	 0.0319284967
 -173850	 0.0323708331
 -173800	 0.0328077670
 -173750	 0.0332392460
 -173700	 0.0336652186
 -173650	 0.0340856343
 -173600	 0.0345004438
 -173550	 0.0349095990
 -173500	 0.0353130527
 -173450	 0.0357107588
 -173400	 0.0361026723
 -173350	 0.0364887491
 -173300	 0.0368689463
 -173250	 0.0372432221
 -173200	 0.0376115355
 -173150	 0.0379738467
 -173100	 0.0383301168
 -173050	 0.0386803080
 -173000	 0.0390243834
 -172950	 0.0393623072
 -172900	 0.0396940445
 -172850	 0.0400195614
 -172800	 0.0403388251
 -172750	 0.0406518035
 -172700	 0.0409584657
 -172650	 0.0412587816
 -172600	 0.0415527221
 -172550	 0.0418402590
 -172500	 0.0421213651
 -172450	 0.0423960141
 -172400	 0.0426641805
 -172350	 0.0429258398
 -172300	 0.0431809684
 -172250	 0.0434295435
 -172200	 0.0436715431
 -172150	 0.0439069463
 -172100	 0.0441357328
 -172050	 0.0443578832
 -172000	 0.0445733790
 -171950	 0.0447822025
 -171900	 0.0449843367
 -171850	 0.0451797655
 -171800	 0.0453684735
 -171750	 0.0455504463
 -171700	 0.0457256701
 -171650	 0.0458941318
 -171600	 0.0460558190
 -171550	 0.0462107205
 -171500	 0.0463588252
 -171450	 0.0465001234
 -171400	 0.0466346055
 -171350	 0.0467622631
 -171300	 0.0468830883
 -171250	 0.0469970738
 -171200	 0.0471042131
 -171150	 0.0472045005
 -171100	 0.0472979307
 -171050	 0.0473844994
 -171000	 0.0474642026
 -170950	 0.0475370373
 -170900	 0.0476030008
 -170850	 0.0476620914
 -170800	 0.0477143078
 -170750	 0.0477596493
 -170700	 0.0477981160
 -170650	 0.0478297085
 -170600	 0.0478544279
 -170550	 0.0478722761
 -170500	 0.0478832554
 -170450	 0.0478873689
 -170400	 0.0478846201
 -170350	 0.0478750132
 -170300	 0.0478585528
 -170250	 0.0478352443
 -170200	 0.0478050934
 -170150	 0.0477681065
 -170100	 0.0477242907
 -170050	 0.0476736533
 -170000	 0.0476162024
 -169950	 0.0475519466
 -169900	 0.0474808949
 -169850	 0.0474030571
 -169800	 0.0473184432
 -169750	 0.0472270639
 -169700	 0.0471289304
 -169650	 0.0470240544
 -169600	 0.0469124480
 -169550	 0.0467941240
 -169500	 0.0466690955
 -169450	 0.0465373762
 -169400	 0.0463989803
 -169350	 0.0462539224
 -169300	 0.0461022177
 -169250	 0.0459438818
 -169200	 0.0457789309
 -169150	 0.0456073814
 -169100	 0.0454292506
 -169050	 0.0452445558
 -169000	 0.0450533152
 -168950	 0.0448555472
 -168900	 0.0446512707
 -168850	 0.0444405053
 -168800	 0.0442232709
 -168750	 0.0439995877
 -168700	 0.0437694767
 -168650	 0.0435329592
 -168600	 0.0432900571
 -168550	 0.0430407925
 -168500	 0.0427851883
 -168450	 0.0425232676
 -168400	 0.0422550543
 -168350	 0.0419805723
 -168300	 0.0416998464
 -168250	 0.0414129018
 -168200	 0.0411197640
 -168150	 0.0408204590
 -168100	 0.0405150134
 -168050	 0.0402034542
 -168000	 0.0398858090
 -167950	 0.0395621057
 -167900	 0.0392323727
 -167850	 0.0388966391
 -167800	 0.0385549343
 -167750	 0.0382072884
 -167700	 0.0378537317
 -167650	 0.0374942952
 -167600	 0.0371290104
 -167550	 0.0367579093
 -167500	 0.0363810244
 -167450	 0.0359983887
 -167400	 0.0356100357
 -167350	 0.0352159995
 -167300	 0.0348163146
 -167250	 0.0344110161
 -167200	 0.0340001396
 -167150	 0.0335837212
 -167100	 0.0331617978
 -167050	 0.0327344064
 -167000	 0.0323015848
 -166950	 0.0318633714
 -166900	 0.0314198051
 -166850	 0.0309709253
 -166800	 0.0305167720
 -166750	 0.0300573857
 -166700	 0.0295928077
 -166650	 0.0291230795
 -166600	 0.0286482435
 -166550	 0.0281683424
 -166500	 0.0276834198
 -166450	 0.0271935197
 -166400	 0.0266986866
 -166350	 0.0261989659
 -166300	 0.0256944033
 -166250	 0.0251850453
 -166200	 0.0246709389
 -166150	 0.0241521317
 -166100	 0.0236286722
 -166050	 0.0231006090
 -166000	 0.0225679919
 -165950	 0.0220308709
 -165900	 0.0214892969
 -165850	 0.0209433212
 -165800	 0.0203929959
 -165750	 0.0198383738
 -165700	 0.0192795081
 -165650	 0.0187164529
 -165600	 0.0181492630
 -165550	 0.0175779935
 -165500	 0.0170027005
 -165450	 0.0164234406
 -165400	 0.0158402712
 -165350	 0.0152532502
 -165300	 0.0146624364
 -165250	 0.0140678890
 -165200	 0.0134696681
 -165150	 0.0128678343
 -165100	 0.0122624491
 -165050	 0.0116535744
 -165000	 0.0110412732
 -164950	 0.0104256089
 -164900	 0.0098066457
 -164850	 0.0091844483
 -164800	 0.0085590824
 -164750	 0.0079306142
 -164700	 0.0072991107
 -164650	 0.0066646394
 -164600	 0.0060272688
 -164550	 0.0053870678
 -164500	 0.0047441063
 -164450	 0.0040984545
 -164400	 0.0034501838
 -164350	 0.0027993658
 -164300	 0.0021460731
 -164250	 0.0014903789
 -164200	 0.0008323570
 -164150	 0.0001720821
 -164100	-0.0004903705
 -164050	-0.0011549249
 -164000	-0.0018215045
 -163950	-0.0024900318
 -163900	-0.0031604290
 -163850	-0.0038326173
 -163800	-0.0045065174
 -163750	-0.0051820493
 -163700	-0.0058591322
 -163650	-0.0065376847
 -163600	-0.0072176249
 -163550	-0.0078988701
 -163500	-0.0085813368
 -163450	-0.0092649412
 -163400	-0.0099495986
 -163350	-0.0106352238
 -163300	-0.0113217309
 -163250	-0.0120090333
 -163200	-0.0126970440
 -163150	-0.0133856752
 -163100	-0.0140748387
 -163050	-0.0147644455
 -163000	-0.0154544061
 -162950	-0.0161446305
 -162900	-0.0168350280
 -162850	-0.0175255074
 -162800	-0.0182159770
 -162750	-0.0189063444
 -162700	-0.0195965170
 -162650	-0.0202864012
 -162600	-0.0209759034
 -162550	-0.0216649291
 -162500	-0.0223533837
 -162450	-0.0230411717
 -162400	-0.0237281974
 -162350	-0.0244143647
 -162300	-0.0250995768
 -162250	-0.0257837366
 -162200	-0.0264667468
 -162150	-0.0271485093
 -162100	-0.0278289258
 -162050	-0.0285078977
 -162000	-0.0291853260
 -161950	-0.0298611111
 -161900	-0.0305351535
 -161850	-0.0312073530
 -161800	-0.0318776094
 -161750	-0.0325458220
 -161700	-0.0332118899
 -161650	-0.0338757120
 -161600	-0.0345371870
 -161550	-0.0351962132
 -161500	-0.0358526888
 -161450	-0.0365065119
 -161400	-0.0371575801
 -161350	-0.0378057914
 -161300	-0.0384510432
 -161250	-0.0390932329
 -161200	-0.0397322580
 -161150	-0.0403680158
 -161100	-0.0410004034
 -161050	-0.0416293180
 -161000	-0.0422546569
 -160950	-0.0428763174
 -160900	-0.0434941966
 -160850	-0.0441081921
 -160800	-0.0447182010
 -160750	-0.0453241211
 -160700	-0.0459258500
 -160650	-0.0465232854
 -160600	-0.0471163253
 -160550	-0.0477048680
 -160500	-0.0482888117
 -160450	-0.0488680551
 -160400	-0.0494424970
 -160350	-0.0500120367
 -160300	-0.0505765735
 -160250	-0.0511360072
 -160200	-0.0516902381
 -160150	-0.0522391666
 -160100	-0.0527826937
 -160050	-0.0533207207
 -160000	-0.0538531494
 -159950	-0.0543798823
 -159900	-0.0549008220
 -159850	-0.0554158721
 -159800	-0.0559249365
 -159750	-0.0564279196
 -159700	-0.0569247266
 -159650	-0.0574152633
 -159600	-0.0578994360
 -159550	-0.0583771518
 -159500	-0.0588483188
 -159450	-0.0593128454
 -159400	-0.0597706412
 -159350	-0.0602216165
 -159300	-0.0606656823
 -159250	-0.0611027506
 -159200	-0.0615327344
 -159150	-0.0619555474
 -159100	-0.0623711044
 -159050	-0.0627793211
 -159000	-0.0631801144
 -158950	-0.0635734019
 -158900	-0.0639591026
 -158850	-0.0643371365
 -158800	-0.0647074246
 -158750	-0.0650698891
 -158700	-0.0654244535
 -158650	-0.0657710424
 -158600	-0.0661095816
 -158550	-0.0664399982
 -158500	-0.0667622206
 -158450	-0.0670761786
 -158400	-0.0673818033
 -158350	-0.0676790271
 -158300	-0.0679677838
 -158250	-0.0682480089
 -158200	-0.0685196391
 -158150	-0.0687826126
 -158100	-0.0690368691
 -158050	-0.0692823500
 -158000	-0.0695189982
 -157950	-0.0697467582
 -157900	-0.0699655761
 -157850	-0.0701753997
 -157800	-0.0703761785
 -157750	-0.0705678637
 -157700	-0.0707504082
 -157650	-0.0709237667
 -157600	-0.0710878955
 -157550	-0.0712427530
 -157500	-0.0713882993
 -157450	-0.0715244963
 -157400	-0.0716513078
 -157350	-0.0717686996
 -157300	-0.0718766394
 -157250	-0.0719750968
 -157200	-0.0720640434
 -157150	-0.0721434527
 -157100	-0.0722133004
 -157050	-0.0722735641
 -157000	-0.0723242235
 -156950	-0.0723652605
 -156900	-0.0723966588
 -156850	-0.0724184046
 -156800	-0.0724304860
 -156750	-0.0724328932
 -156700	-0.0724256189
 -156650	-0.0724086577
 -156600	-0.0723820064
 -156550	-0.0723456644
 -156500	-0.0722996330
 -156450	-0.0722439159
 -156400	-0.0721785191
 -156350	-0.0721034508
 -156300	-0.0720187217
 -156250	-0.0719243448
 -156200	-0.0718203351
 -156150	-0.0717067106
 -156100	-0.0715834910
 -156050	-0.0714506990
 -156000	-0.0713083593
 -155950	-0.0711564993
 -155900	-0.0709951485
 -155850	-0.0708243392
 -155800	-0.0706441059
 -155750	-0.0704544858
 -155700	-0.0702555185
 -155650	-0.0700472458
 -155600	-0.0698297126
 -155550	-0.0696029657
 -155500	-0.0693670549
 -155450	-0.0691220321
 -155400	-0.0688679521
 -155350	-0.0686048720
 -155300	-0.0683328514
 -155250	-0.0680519526
 -155200	-0.0677622403
 -155150	-0.0674637818
 -155100	-0.0671566469
 -155050	-0.0668409079
 -155000	-0.0665166397
 -154950	-0.0661839197
 -154900	-0.0658428279
 -154850	-0.0654934465
 -154800	-0.0651358607
 -154750	-0.0647701578
 -154700	-0.0643964279
 -154650	-0.0640147634
 -154600	-0.0636252593
 -154550	-0.0632280131
 -154500	-0.0628231247
 -154450	-0.0624106966
 -154400	-0.0619908336
 -154350	-0.0615636431
 -154300	-0.0611292348
 -154250	-0.0606877211
 -154200	-0.0602392164
 -154150	-0.0597838380
 -154100	-0.0593217051
 -154050	-0.0588529396
 -154000	-0.0583776658
 -153950	-0.0578960101
 -153900	-0.0574081015
 -153850	-0.0569140711
 -153800	-0.0564140525
 -153750	-0.0559081814
 -153700	-0.0553965959
 -153650	-0.0548794364
 -153600	-0.0543568452
 -153550	-0.0538289672
 -153500	-0.0532959492
 -153450	-0.0527579402
 -153400	-0.0522150914
 -153350	-0.0516675561
 -153300	-0.0511154894
 -153250	-0.0505590489
 -153200	-0.0499983938
 -153150	-0.0494336856
 -153100	-0.0488650875
 -153050	-0.0482927648
 -153000	-0.0477168846
 -152950	-0.0471376158
 -152900	-0.0465551293
 -152850	-0.0459695978
 -152800	-0.0453811955
 -152750	-0.0447900986
 -152700	-0.0441964850
 -152650	-0.0436005341
 -152600	-0.0430024270
 -152550	-0.0424023464
 -152500	-0.0418004766
 -152450	-0.0411970031
 -152400	-0.0405921133
 -152350	-0.0399859958
 -152300	-0.0393788405
 -152250	-0.0387708387
 -152200	-0.0381621832
 -152150	-0.0375530678
 -152100	-0.0369436875
 -152050	-0.0363342387
 -152000	-0.0357249186
 -151950	-0.0351159258
 -151900	-0.0345074596
 -151850	-0.0338997204
 -151800	-0.0332929097
 -151750	-0.0326872296
 -151700	-0.0320828830
 -151650	-0.0314800739
 -151600	-0.0308790066
 -151550	-0.0302798863
 -151500	-0.0296829188
 -151450	-0.0290883104
 -151400	-0.0284962678
 -151350	-0.0279069981
 -151300	-0.0273207089
 -151250	-0.0267376082
 -151200	-0.0261579041
 -151150	-0.0255818050
 -151100	-0.0250095196
 -151050	-0.0244412565
 -151000	-0.0238772246
 -150950	-0.0233176326
 -150900	-0.0227626893
 -150850	-0.0222126032
 -150800	-0.0216675828
 -150750	-0.0211278363
 -150700	-0.0205935716
 -150650	-0.0200649962
 -150600	-0.0195423173
 -150550	-0.0190257415
 -150500	-0.0185154748
 -150450	-0.0180117229
 -150400	-0.0175146905
 -150350	-0.0170245818
 -150300	-0.0165416001
 -150250	-0.0160659477
 -150200	-0.0155978264
 -150150	-0.0151374366
 -150100	-0.0146849778
 -150050	-0.0142406485
 -150000	-0.0138046459
 -149950	-0.0133771659
 -149900	-0.0129584033
 -149850	-0.0125485514
 -149800	-0.0121478021
 -149750	-0.0117563458
 -149700	-0.0113743713
 -149650	-0.0110020660
 -149600	-0.0106396152
 -149550	-0.0102872029
 -149500	-0.0099450110
 -149450	-0.0096132195
 -149400	-0.0092920067
 -149350	-0.0089815487
 -149300	-0.0086820195
 -149250	-0.0083935910
 -149200	-0.0081164330
 -149150	-0.0078507128
 -149100	-0.0075965956
 -149050	-0.0073542442
 -149000	-0.0071238187
 -148950	-0.0069054769
 -148900	-0.0066993740
 -148850	-0.0065056624
 -148800	-0.0063244918
 -148750	-0.0061560093
 -148700	-0.0060003590
 -148650	-0.0058576820
 -148600	-0.0057281166
 -148550	-0.0056117981
 -148500	-0.0055088585
 -148450	-0.0054194269
 -148400	-0.0053436290
 -148350	-0.0052815873
 -148300	-0.0052334210
 -148250	-0.0051992458
 -148200	-0.0051791741
 -148150	-0.0051733146
 -148100	-0.0051817727
 -148050	-0.0052046499
 -148000	-0.0052420441
 -147950	-0.0052940496
 -147900	-0.0053607566
 -147850	-0.0054422519
 -147800	-0.0055386179
 -147750	-0.0056499334
 -147700	-0.0057762730
 -147650	-0.0059177073
 -147600	-0.0060743028
 -147550	-0.0062461218
 -147500	-0.0064332224
 -147450	-0.0066356584
 -147400	-0.0068534793
 -147350	-0.0070867304
 -147300	-0.0073354522
 -147250	-0.0075996809
 -147200	-0.0078794483
 -147150	-0.0081747816
 -147100	-0.0084857032
 -147050	-0.0088122312
 -147000	-0.0091543788
 -146950	-0.0095121546
 -146900	-0.0098855624
 -146850	-0.0102746014
 -146800	-0.0106792657
 -146750	-0.0110995446
 -146700	-0.0115354226
 -146650	-0.0119868793
 -146600	-0.0124538892
 -146550	-0.0129364219
 -146500	-0.0134344418
 -146450	-0.0139479084
 -146400	-0.0144767761
 -146350	-0.0150209942
 -146300	-0.0155805066
 -146250	-0.0161552523
 -146200	-0.0167451649
 -146150	-0.0173501731
 -146100	-0.0179701999
 -146050	-0.0186051633
 -146000	-0.0192549759
 -145950	-0.0199195451
 -145900	-0.0205987729
 -145850	-0.0212925560
 -145800	-0.0220007856
 -145750	-0.0227233477
 -145700	-0.0234601228
 -145650	-0.0242109861
 -145600	-0.0249758072
 -145550	-0.0257544505
 -145500	-0.0265467747
 -145450	-0.0273526333
 -145400	-0.0281718743
 -145350	-0.0290043401
 -145300	-0.0298498678
 -145250	-0.0307082891
 -145200	-0.0315794301
 -145150	-0.0324631114
 -145100	-0.0333591482
 -145050	-0.0342673504
 -145000	-0.0351875222
 -144950	-0.0361194625
 -144900	-0.0370629648
 -144850	-0.0380178169
 -144800	-0.0389838016
 -144750	-0.0399606960
 -144700	-0.0409482718
 -144650	-0.0419462954
 -144600	-0.0429545277
 -144550	-0.0439727245
 -144500	-0.0450006359
 -144450	-0.0460380070
 -144400	-0.0470845774
 -144350	-0.0481400817
 -144300	-0.0492042491
 -144250	-0.0502768035
 -144200	-0.0513574639
 -144150	-0.0524459438
 -144100	-0.0535419520
 -144050	-0.0546451917
 -144000	-0.0557553614
 -143950	-0.0568721546
 -143900	-0.0579952595
 -143850	-0.0591243596
 -143800	-0.0602591335
 -143750	-0.0613992547
 -143700	-0.0625443921
 -143650	-0.0636942097
 -143600	-0.0648483668
 -143550	-0.0660065179
 -143500	-0.0671683130
 -143450	-0.0683333973
 -143400	-0.0695014116
 -143350	-0.0706719921
 -143300	-0.0718447707
 -143250	-0.0730193746
 -143200	-0.0741954270
 -143150	-0.0753725466
 -143100	-0.0765503479
 -143050	-0.0777284413
 -143000	-0.0789064330
 -142950	-0.0800839254
 -142900	-0.0812605165
 -142850	-0.0824358007
 -142800	-0.0836093686
 -142750	-0.0847808066
 -142700	-0.0859496979
 -142650	-0.0871156217
 -142600	-0.0882781537
 -142550	-0.0894368662
 -142500	-0.0905913280
 -142450	-0.0917411044
 -142400	-0.0928857576
 -142350	-0.0940248465
 -142300	-0.0951579270
 -142250	-0.0962845519
 -142200	-0.0974042709
 -142150	-0.0985166310
 -142100	-0.0996211763
 -142050	-0.1007174483
 -142000	-0.1018049858
 -141950	-0.1028833250
 -141900	-0.1039519997
 -141850	-0.1050105414
 -141800	-0.1060584792
 -141750	-0.1070953401
 -141700	-0.1081206489
 -141650	-0.1091339286
 -141600	-0.1101347001
 -141550	-0.1111224825
 -141500	-0.1120967933
 -141450	-0.1130571484
 -141400	-0.1140030619
 -141350	-0.1149340468
 -141300	-0.1158496145
 -141250	-0.1167492753
 -141200	-0.1176325383
 -141150	-0.1184989117
 -141100	-0.1193479025
 -141050	-0.1201790170
 -141000	-0.1209917610
 -140950	-0.1217856394
 -140900	-0.1225601566
 -140850	-0.1233148166
 -140800	-0.1240491233
 -140750	-0.1247625800
 -140700	-0.1254546903
 -140650	-0.1261249574
 -140600	-0.1267728851
 -140550	-0.1273979769
 -140500	-0.1279997370
 -140450	-0.1285776699
 -140400	-0.1291312807
 -140350	-0.1296600752
 -140300	-0.1301635599
 -140250	-0.1306412421
 -140200	-0.1310926302
 -140150	-0.1315172337
 -140100	-0.1319145633
 -140050	-0.1322841310
 -140000	-0.1326254503
 -139950	-0.1329380361
 -139900	-0.1332214053
 -139850	-0.1334750762
 -139800	-0.1336985693
 -139750	-0.1338914070
 -139700	-0.1340531137
 -139650	-0.1341832162
 -139600	-0.1342812437
 -139550	-0.1343467277
 -139500	-0.1343792023
 -139450	-0.1343782044
 -139400	-0.1343432736
 -139350	-0.1342739524
 -139300	-0.1341697865
 -139250	-0.1340303244
 -139200	-0.1338551181
 -139150	-0.1336437229
 -139100	-0.1333956975
 -139050	-0.1331106042
 -139000	-0.1327880089
 -138950	-0.1324274816
 -138900	-0.1320285959
 -138850	-0.1315909295
 -138800	-0.1311140645
 -138750	-0.1305975870
